review_id,text,rating,sentiment_label,sentiment_5class,text_length,split
sent_000183,"Sản phẩm tốt, cũng khá dễ lắp ráp, đóng gói chắc chắn,",5,positive,rating_5,12,train
sent_000184,hàng đẹp,4,positive,rating_4,2,train
sent_000185,shipper giao hàng rất nhiệt tình,5,positive,rating_5,6,train
sent_000186,"Cũng được lắm, có điều có 1 số tấm bị xước, mà đóng che xuống cũng không sao, còn đẹp chán, do vừa nặng mà mình ở hơi xa nên ship hơi cao , may có giảm 77k phí vận chuyển",4,positive,rating_4,41,train
sent_000187,Ráp gần xong mới phát hiện bị nứt 1 đường ngang của tấm dài,2,negative,rating_2,14,train
sent_000188,"Hàng giao nhanh, đóng gói kỹ và ko hỏng hóc",5,positive,rating_5,10,train
sent_000189,"Chim ưng dã man, giao hàng nhanh, hàng không bị sứt mẻ gì, màu gỗ cũng đẹp",5,positive,rating_5,17,train
sent_000190,"Các miếng gỗ có kích thước không đều và không khớp với nhau, nên khi lắp vào vào vẫn bị hụt, cố siết vít vào thì kệ nhìn bị méo",1,negative,rating_1,30,valid
sent_000191,"sản phẩm đẹp ,rất tốt,gỗ cầm chắc nịch,nặng phải mấy chục cân,nói chung rất là chim ưng",5,positive,rating_5,17,valid
sent_000192,"hôm giao hàng mình không có ở nhà, anh shipper gọi nhỡ nhiều cuộc nhưng đến lúc nghe máy vẫn rất nice, còn bê lên tầng giúp",5,positive,rating_5,27,train
sent_000193,"kệ nhìn đẹp và tốt, lắp ráp cũng dễ dàng và nhanh chóng, mua dc giá cực rẻ so với bên ngoài tận 1 nửa giá",5,positive,rating_5,26,train
sent_000194,"Hàng đóng gói chắc chắn, nhân viên giao hàng vui vẻ, nhiệt tình",5,positive,rating_5,13,test
sent_000195,Kệ sách tốt nhưng thái độ người giao hàng ko tốt,3,neutral,rating_3,11,train
sent_000196,hàng như hình,3,neutral,rating_3,3,valid
sent_000197,"Kệ chắc chắn, phù hợp với giá tiền",5,positive,rating_5,8,train
sent_000198,Kệ đẹp chỉ có đièu mình cố gắng mà ko siết chắc đc,4,positive,rating_4,13,train
sent_000199,Cảm ơn Tiki đã giao hàng nhanh chóng và đóng gói cẩn thận,5,positive,rating_5,13,train
sent_000200,"Kệ rất đẹp, chất lượng gỗ tốt, không trầy xước, móp méo",5,positive,rating_5,12,train
sent_000201,"kệ rất đẹp, tiki đóng hàng cẩn thận",5,positive,rating_5,8,test
sent_000202,"Tủ đẹp, trông nhỏ nhắn xinh xắn",5,positive,rating_5,7,train
sent_000203,"Mua về đem ra hì hục lắp, mà ai ngờ bên bán khoan lỗ sai vị trí làm lắp mãi không được, tốn cả buổi tối, đề nghị tiki giải quyết cho mình, đã gọi điện cho bộ phận chăm sóc khách hàng của tiki rồi",1,negative,rating_1,46,test
sent_000204,"Giá sách chắc chắn, khá dễ lắp ráp, mất tầm 30p đến 1 tiếng để hoàn thiện, bị thiếu một lỗ khoan để lắp nhưng vẫn rất ok",5,positive,rating_5,28,train
sent_000205,"Ban đầu mình cũng còn băn khoăn sợ vận chuyển xa sẽ bị hư, nhưng khi nhận hàng thực sự ngoài mong đợi, giá sách dựng lên đẹp và chắc chắn lắm, dự là mình sẽ mua thêm!",5,positive,rating_5,38,train
sent_000206,"Kệ sách đẹp, chất gỗ dày dặn, để ý 1 chút độ dài các thanh thì lắp ráp cũng nhanh và dễ",5,positive,rating_5,22,train
sent_000207,Sản phẩm đáng giá so với số tiền bỏ ra,5,positive,rating_5,10,train
sent_000208,"Mình đã gửi thông tin cho tiki về lỗi giao hàng k chính xác, nhưg đã 3 ngày rồi vẫn không thấy phản hồi lại từ tiki",1,negative,rating_1,27,train
sent_000209,"tiki gói cận thận, hơi khó lắp ráp một chút",3,neutral,rating_3,10,train
sent_000210,Gỗ nặng tay + chắc chắn,5,positive,rating_5,6,train
sent_000211,"Kệ sách dày đẹp, giao đủ gỗ và đinh ốc",5,positive,rating_5,10,test
sent_000212,"Vote 4 sao không phải vì mình không thích mà vì mất công lắp đặt quá, mình bị chấn thương lúc lắp đặt nên vote 4 sao thôi chứ thực ra giá sách đẹp chắc chắn xịn lắm nhé",4,positive,rating_4,39,train
sent_000213,"Thật sự hài lòng về sản phẩm, lắp ráp cực nhanh cực đơn giản",5,positive,rating_5,14,test
sent_000214,"Kệ chắc chắn, đẹp và hữu dụng",5,positive,rating_5,7,train
sent_000215,"Kệ chắc chắn, giao hàng nhanh, có 4 đinh dù là để đóng chân các bạn nhé (vì 1 số bạn có comment không biết để làm gì 😀)",5,positive,rating_5,29,train
sent_000216,"kệ dễ dàng lắp ráp, chất liệu ván ép nên cũng ko mong gì lâu dài được",3,neutral,rating_3,17,test
sent_000217,"Tủ nhìn chung oke, chắc chắn",4,positive,rating_4,6,train
sent_000218,mình đặt màu vân gỗ sồi nhưng lại giao cho mình màu trắng mà kg hỏi ý kiến của mình,2,negative,rating_2,20,test
sent_000219,"Kệ sách chắc chắn, có tờ hướng dẫn các bước, nhưng nếu shop có thể đánh dấu rõ ràng các thanh gỗ để lắp thì sẽ càng tuyệt vời hơn nữa cho một sản phẩm ở mức giá này",4,positive,rating_4,39,train
sent_000220,giao lần 1 hàng hỏng nên mất khoảng 10 ngày sau để giao lần 2,2,negative,rating_2,15,train
sent_000221,"Kệ đẹp, không bị sứt mẻ xíu nào",5,positive,rating_5,8,train
sent_000222,"Shop khoan lỗ sai vị trí, không thể ráp được sản phẩm,sao lại giao một sản phẩm bị lỗi cho khách như vậy",1,negative,rating_1,23,train
sent_000223,"Sản phẩm rất đẹp, nên mua",5,positive,rating_5,6,train
sent_000224,"Nhìn đơn sơ vậy thôi mà nặng 20kg, mất gần 1h đồng hồ để ráp, khá ưng ý, với số tiền chỉ hơn 500k thì quá rẻ và tốt",5,positive,rating_5,29,test
sent_000225,Mình cũng mua một bộ nhưng bên Tiki giao nhầm hàng và từ đó đến này đã gần 2 tuần nhưng tiki không thu hồi được và liên tục xin lỗi khách hàng,1,negative,rating_1,33,valid
sent_000226,"sản phẩm rất tốt ạ, bền chắc chắn, cứng cáp, rất đáng giá tiền",5,positive,rating_5,14,test
sent_000227,"Không thấy hài lòng vì bị sứt mẻ, bụi bẩn nhiều quá",1,negative,rating_1,12,train
sent_000228,Giá đẹp,4,positive,rating_4,2,test
sent_000229,Rất hài lòng về sản phẩm nè,5,positive,rating_5,7,train
sent_000230,"TIKI bọc hàng rất cẩn thận, việc lắp đặt giá sách không khó nhờ vào tờ hướng dẫn lắp đặt chi tiết",5,positive,rating_5,22,train
sent_000231,"Kệ đẹp, có khoan lỗ sẵn nên rất dễ lắp",5,positive,rating_5,10,train
sent_000232,Đây là lần đầu tiên mình viết đánh giá chỉ vì cái kệ quá đẹp và chất lượng quá ổn so với giá tiền,5,positive,rating_5,24,train
sent_000233,Shop giao bị lỗi,2,negative,rating_2,4,train
sent_000234,Rất hài lòng duy có 1 lỗi nhỏ là có 2 chỗ do khoan lỗ vít ngắn ko thể bắt vít đc vì tôi là nữ phải đi kiếm 2 vít nhỏ mói bắt vào kệ đc,2,negative,rating_2,37,train
sent_000235,chưa ráp nhưng kiểm tra hàng rẩt ưng ý,5,positive,rating_5,9,test
sent_000236,Nhận rất nhanh giá quá tốt so với chất lượng,5,positive,rating_5,10,train
sent_000237,giao hàng nhanh,4,positive,rating_4,3,train
sent_000238,"Kệ rất đẹp, lúc đầu dùng tô vít vặn mỏi tay, sau dùng máy khoan nhanh và còn chỉnh cho các thanh ghép vào nhau chuẩn hơn",4,positive,rating_4,27,train
sent_000239,"Mua hàng từ 26/02/2020, đến giờ chưa nhận được hàng mà tiền thì đã trừ rồi! Không biết nên đánh giá thế nào? Giữa tiki và giao nhận có vấn đề gì mà chưa đến tay người mua hàng???",1,negative,rating_1,39,train
sent_000240,"Thiết kế đơn giản, đẹp mắt và tiện dụng",5,positive,rating_5,9,valid
sent_000241,"Đóng gói rất kỹ, hàng đẹp, các lỗ vít định vị khá chính xác, sai lệch rất ít",5,positive,rating_5,18,train
sent_000242,"Đặt mua cả hai màu và dùng thật sự rất ok, hướng dẫn lắp ráp rất dễ dàng và tiện cả con gái cũng đóng đinh được",5,positive,rating_5,27,train
sent_000243,Dễ lắp,4,positive,rating_4,2,train
sent_000244,"Mình rất hài lòng về sản phẩm, anh trai mình vừa thấy đã bảo mua thêm 1 cái nữa cho anh trai mình",5,positive,rating_5,23,train
sent_000245,"Shop giao cho mình thiếu 4 đinh đóng màu trắng dùng để đóng vào chân kệ, và giao thiếu 1 con vít",2,negative,rating_2,22,train
sent_000246,"Kệ đẹp hơn mong đợi, nên mua nha moi người! 👍",5,positive,rating_5,11,valid
sent_000247,Đùa chứ mua cái kệ 500k mà nó đẹp xịn thế này,5,positive,rating_5,12,train
sent_000248,"Kệ sách đẹp, lắp ráp dễ dàng, chỉ mất khoảng 30’ là xong",5,positive,rating_5,13,train
sent_000249,"lắp xong thì dư 6 lỗ không có khớp để tra đinh vào, và dư 1 bịch đinh không biết lắp vào đâu",2,negative,rating_2,23,valid
sent_000250,Kệ sách đẹp y như hình,4,positive,rating_4,6,train
sent_000251,"Tiki giao hàng nhanh hơn dự kiến, giao vào ngày Chủ Nhật luôn",5,positive,rating_5,13,valid
sent_000252,"Gỗ khá ok, có định hình sẵn, lắp dễ dàng",5,positive,rating_5,10,train
sent_000253,"Sài tốt, giao hàng nhanh",5,positive,rating_5,5,train
sent_000254,"Giao hàng nhanh, kệ được bọc rất kỹ, lắp khá dễ dàng",5,positive,rating_5,12,train
sent_000255,"Mình nhận dc sản phẩm thứ 7 tuần trước, muộn hơn 5 ngày nhưng rất hài lòng với chất lượng sản phẩm,giá tiền và bạn giao hàng, nói chung sẽ tiếp tục ủng hộ tiki",4,positive,rating_4,35,train
sent_000256,đặt màu trắng mà giao màu gỗ,2,negative,rating_2,7,train
sent_000257,"Kệ mình bị lỗi vì thiếu 2 lỗ khoan, nhà 2 chị em đều mua kệ thế mà đến cái của mình lại bị vậy",2,negative,rating_2,25,train
sent_000258,sản phẩm rất tốt nhưng hướng dẫn lắp ráp khá sơ xài và quan trọng nhất là NHÂN VIÊN GIAO HÀNG TỰ Ý THAY ĐỔI Đ/C VÀ GIAO CHO NGƯỜI KHÁC KHI CHƯA ĐƯỢC SỰ ĐỒNG Ý CỦA NGƯỜI NHẬN,1,negative,rating_1,40,train
sent_000259,"Giao hàng rất nhanh, dễ lắp ráp, chắc chắn",5,positive,rating_5,9,train
sent_000260,"đẹp, chắc, gọn",5,positive,rating_5,3,train
sent_000261,"Gỗ rất chắc chắn, đẹp, màu sơn đẹp, lắp ráp cũng khá dễ dàng",5,positive,rating_5,14,test
sent_000262,"Mình dùng máy vặn vít mới lắp đc cái kệ này, vặn bằng tay bị phồng hết cả tay =",2,negative,rating_2,20,valid
sent_000263,Sử dụng Giao hàng 2h giá cao hơn giao bình thường tuy nhiên lại giao chậm ngày hôm sau mới giao,2,negative,rating_2,21,train
sent_000264,Giá sách đẹp,4,positive,rating_4,3,train
sent_000265,"Khá đẹp và chắc chắn, nhưng có vài cái đinh mình không biết lắp ở chỗ nào vì không thấy có cái lỗ nào để lắp",4,positive,rating_4,26,train
sent_000266,Đẹp y hình,4,positive,rating_4,3,train
sent_000267,"Đơn này cũng bị giao bởi BEST, nhân viên rất tệ, thái độ quát tháo khách hàng",1,negative,rating_1,17,train
sent_000268,Hàng tốt,4,positive,rating_4,2,valid
sent_000269,"Cơ bản là giá nào đồ nấy, không thể đòi hỏi hơn",3,neutral,rating_3,12,train
sent_000270,"kệ sách rất đẹp, giá cũng rẻ, có tờ hướng dẫn lắp ráp nên rất dễ, đợt hàng lần này mình rất vừa ý",5,positive,rating_5,24,test
sent_000271,"Đặt hàng đêm hôm trước, trưa hôm sau đã có người giao ạ",5,positive,rating_5,13,train
sent_000272,Kệ đẹp chắc chắn k nghĩ 535k mà đẹp như v luôn,5,positive,rating_5,12,train
sent_000273,Kệ đẹp chất lượng gỗ tốt lắp ráp đơn giản chỉ có một lỗi là kệ ko được cân bằng lắm vì các đinh vít phía dưới lồi ra nhiều quá nếu thiết kế lỗ vít âm vào thì hay hơn,4,positive,rating_4,41,train
sent_000274,Tủ OK lắm nha mn,5,positive,rating_5,5,train
sent_000275,"chất lượng, mẫu mã, giao hàng cái j cũng tốt hết, giá cả lại hợp lý",5,positive,rating_5,16,train
sent_000276,"Hàng tốt như giới thiệu, giao hàng ô tô đảm bảo, tuy nhiên thời gian giao hàng hơi lâu so với hẹn",4,positive,rating_4,22,test
sent_000277,"Sp rất đẹp, rất ưng ý mà giá lại rẻ! Giao hàng đúng hẹn dù trời mưa to",5,positive,rating_5,18,valid
sent_000278,"Bản thân thích loại này lâu rồi nhưng cũng phân vân mua vì nhiều cmt đánh giá bị thiếu lỗi này nọ, nay quyết định mua dùng thử thì cực kì hài lòng 😍",5,positive,rating_5,34,train
sent_000279,"hàng đẹp lắm, tôi rất ưng ý",5,positive,rating_5,7,train
sent_000280,"Chất gỗ khá okie, chắc tay",5,positive,rating_5,6,train
sent_000281,chất lượng khá tốt nhưng Khi lắp lên thì 1 thanh bị ngắn không thể lắp tiếp được,3,neutral,rating_3,18,train
sent_000282,"Giao hàng nhanh, giá sách đẹp, nhà mình loay hoay 2 tiếng thì lắp xong, nói chung là ưng í, vừa đẹp ko thừa thiếu chỗ nào cả",5,positive,rating_5,28,train
sent_000283,Cực kỳ ưng ý,5,positive,rating_5,4,train
sent_000284,"có thể nói là mình may mắn , nhận đc kệ rất đẹp , ko bị trầy vi tróc vảy chổ nào , dễ lắp ráp",5,positive,rating_5,26,train
sent_000285,Kệ rất tuyệt,5,positive,rating_5,3,train
sent_000286,"Mua được 2 tuần rồi nay mới lên review, kệ đẹp, chắc chắn, giá vừa với sản phẩm, dễ dàng lắp ráp, giao hàng nhanh, nói chung là ổn",5,positive,rating_5,29,valid
sent_000287,"Đóng gói tốt, an toàn cho bế vác",5,positive,rating_5,8,train
sent_000288,"Kệ sách đẹp, tiki giao hàng nhanh",5,positive,rating_5,7,train
sent_000289,Khá ổn á,4,positive,rating_4,3,train
sent_000290,Chất lượng ván gỗ tốt,4,positive,rating_4,5,valid
sent_000291,Sản phẩm đẹp trong tầm giá,4,positive,rating_4,6,train
sent_000292,"lúc lắp hơi lâu, xong thì đẹp, hình như là dạng ván ép,bột gỗ, ko phải gỗ",3,neutral,rating_3,17,train
sent_000293,"Rất đẹp, dễ lắp và tiện dụng",5,positive,rating_5,7,train
sent_000294,"Lần đầu tiên mua sản phẩm Tiki mà thất vọng vì giao lỗi 2 thanh đứng (lỗ ko khoan so le nên ko bắt ốc được, phải khoan lỗ mới)",2,negative,rating_2,30,test
sent_000295,"Kệ to, chắc chắn, khá rẻ, tuy có 1 số mối nối chưa khớp nhau, còn lệch 1-2mm nhưng nhìn chung khá đẹp",4,positive,rating_4,23,train
sent_000296,"Có chút hài lòng, tuy nhiên hãng nên có hướng dẫn cụ thể các thanh, vẽ hình không có độ dài thanh làm mình lắp vào tháo ra mấy lần",3,neutral,rating_3,30,train
sent_000297,"Rẻ, đẹp, dễ lắp",4,positive,rating_4,4,train
sent_000298,"rất đẹp, rất tốt, rất hài lòng, 5*",5,positive,rating_5,8,train
sent_000299,"Hàng của tiki có vẻ như chưa bao giờ làm mình thất vọng, hiuhiu, nói chung là với giá tiền 500k mua được kệ nv là quá ok ah",5,positive,rating_5,29,train
