query_id,query,k,rank,score,doc_id,retrieved_text,is_relevant_manual,notes
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,3,1,0.8292279839515686,rag_HealthBeauty_14774712879,"Sản phẩm phù hợp giá tiền, thời trang tiện lợi ko mỏng lắm mà cũng ko dày nói chung thích hợp với thời buổi hiện tại không dịch",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,3,2,0.8248843550682068,rag_HealthBeauty_15784369227,Hàng tặng kèm nên k có gig để bàn,0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,3,3,0.8240187168121338,rag_Fashion_14611005116,"Xây dựng phần mềm quản lý điểm quá trình và xét điều kiện dự thi cho sinh viên. Yêu cầu như sau: 1. Thông tin quản lý cho từng sinh viên: a. Mã số SV: string b. Họ tên: string c. Số buổi vắng: int d. Điểm thực hành: float (DiemTH) e. Điểm giữa kỳ: float (DiemGK) 2. Cho phép nhập/xuất danh sách từ bàn phím/màn hình và từ file 3. Tính điểm quá trình (DiemQT) theo công thức DiemQT = (10 số buổi văng 2)*0.2 +DiemTH*0.3+ DiemGK 0.5 nếu số buổi vắng =3) 5. In danh sách các sinh viên có họ là ""Nguyen"" 6. (*) in danh sách các sinh viên có cùng tên với một sinh viên khác",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,5,1,0.8292279839515686,rag_HealthBeauty_14774712879,"Sản phẩm phù hợp giá tiền, thời trang tiện lợi ko mỏng lắm mà cũng ko dày nói chung thích hợp với thời buổi hiện tại không dịch",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,5,2,0.8248843550682068,rag_HealthBeauty_15784369227,Hàng tặng kèm nên k có gig để bàn,0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,5,3,0.8240187168121338,rag_Fashion_14611005116,"Xây dựng phần mềm quản lý điểm quá trình và xét điều kiện dự thi cho sinh viên. Yêu cầu như sau: 1. Thông tin quản lý cho từng sinh viên: a. Mã số SV: string b. Họ tên: string c. Số buổi vắng: int d. Điểm thực hành: float (DiemTH) e. Điểm giữa kỳ: float (DiemGK) 2. Cho phép nhập/xuất danh sách từ bàn phím/màn hình và từ file 3. Tính điểm quá trình (DiemQT) theo công thức DiemQT = (10 số buổi văng 2)*0.2 +DiemTH*0.3+ DiemGK 0.5 nếu số buổi vắng =3) 5. In danh sách các sinh viên có họ là ""Nguyen"" 6. (*) in danh sách các sinh viên có cùng tên với một sinh viên khác",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,5,4,0.823536217212677,rag_HealthBeauty_12533178041,phải mua thêm nước để vs shop chỉ bán mỗi dụng cụ thôi que làm bằng giấy k sợ đau,1,1: nêu hạn chế phải mua thêm nước vệ sinh.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,5,5,0.823036253452301,rag_HealthBeauty_14739708991,Giao đủ 10 bịch nhưng chỉ có 8 bịch là đủ 10 cái còn 2 bịch chỉ có 9 cái ở trong bịch khẩu trang mà thôi,1,1: nêu thiếu số lượng trong bịch khẩu trang.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,10,1,0.8292279839515686,rag_HealthBeauty_14774712879,"Sản phẩm phù hợp giá tiền, thời trang tiện lợi ko mỏng lắm mà cũng ko dày nói chung thích hợp với thời buổi hiện tại không dịch",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,10,2,0.8248843550682068,rag_HealthBeauty_15784369227,Hàng tặng kèm nên k có gig để bàn,0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,10,3,0.8240187168121338,rag_Fashion_14611005116,"Xây dựng phần mềm quản lý điểm quá trình và xét điều kiện dự thi cho sinh viên. Yêu cầu như sau: 1. Thông tin quản lý cho từng sinh viên: a. Mã số SV: string b. Họ tên: string c. Số buổi vắng: int d. Điểm thực hành: float (DiemTH) e. Điểm giữa kỳ: float (DiemGK) 2. Cho phép nhập/xuất danh sách từ bàn phím/màn hình và từ file 3. Tính điểm quá trình (DiemQT) theo công thức DiemQT = (10 số buổi văng 2)*0.2 +DiemTH*0.3+ DiemGK 0.5 nếu số buổi vắng =3) 5. In danh sách các sinh viên có họ là ""Nguyen"" 6. (*) in danh sách các sinh viên có cùng tên với một sinh viên khác",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,10,4,0.823536217212677,rag_HealthBeauty_12533178041,phải mua thêm nước để vs shop chỉ bán mỗi dụng cụ thôi que làm bằng giấy k sợ đau,1,1: nêu hạn chế phải mua thêm nước vệ sinh.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,10,5,0.823036253452301,rag_HealthBeauty_14739708991,Giao đủ 10 bịch nhưng chỉ có 8 bịch là đủ 10 cái còn 2 bịch chỉ có 9 cái ở trong bịch khẩu trang mà thôi,1,1: nêu thiếu số lượng trong bịch khẩu trang.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,10,6,0.8221214413642883,rag_HealthBeauty_9391230806,"- Mô tả sản phẩm: Sản phẩm nước giặt, xả Amity được tích hợp hai chức năng quan trọng là giặt và xả (2 trong 1), mang đến sự tiện dụng cho người sử dụng, có chức năng diệt khuẩn, khử mùi, tập trung vào khả năng giặt tẩy,",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,10,7,0.8215630054473877,rag_HealthBeauty_14287675133,Dũa móng thoii Shjskajajsbsbbsjsz,0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,10,8,0.8215125799179077,rag_Fashion_15374752865,"ê kẹp xinh lắm nha mí ní ơi, chỉ tiếc là t đặt để chụp kỉ yếu hôm 22 mà 24 nó mới giao🙂🙂",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,10,9,0.8210924863815308,rag_HealthBeauty_11064806266,"moă đẹp vảii, giao siu nhanh, mùi khum khó chịu mấy, mặt tui cx hơi bự nma mag vẫn oki lắm nhe, nênnn muaaaa🫶🏻",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q11,Các điểm yếu của sản phẩm được nhắc đến là gì?,10,10,0.8205828070640564,rag_HealthBeauty_15216877492,"Sản phẩm nhận không bị hư hỏng, hàng shop giao đúng mẫu đã đặt, đủ số lượng đã đặt, hàng giao nhanh, mua giá sale 9k, còn hạn sử dụng",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,3,1,0.8492869138717651,rag_Electronic_12171819321,"Shop giao sai hàng nhắn tin rất nhiều lần không trả lời , điện thoại 10 c không nghe máy. để shop giải quyết trước nhưng ko dc, phải bấm hoàn tiền trên shop Pi ,nhắn tin rất nhiều lần thì shop mới trả lời một câu “ok đã bấm hoàn tiền” Hết.,Trong khi sóc là người gửi sai hàng mà không nhắn được cho khách hàng một câu nào. dịch vụ chăm sóc khách hàng kém.",1,"1: Electronic review tiêu cực rõ: giao sai hàng, shop không phản hồi, CSKH kém."
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,3,2,0.8479344248771667,rag_Electronic_13599453997,"6. Giống tôi, trước đẩy xe hủ tiếu ngoài đường vô tình bắt gặp nhà nọ mở thời sự về blocktrain, thế là cứ ngày đi bán tối về coi NTN với tranh thủ coi clocktrain 1 xíu. Về nhà tối nào tôi cũng làm 3 bài trong ""300 bài code thiếu nhi"", mà sau 3 tháng cũng apply được công ty về tiền ảo. Giờ tôi đánh sang cả mảng AI nữa, mới viết app di dộng auto deepfake có người trả 300k$ chưa bán. 7. Năm ngoái đi fuho sml ngoài công trình vô tình nhặt dc cuốn sách 300 bài lập trình dành cho thiếu nhi về nhà luyện tập theo sau 3 tháng tự tin apply 1 cty chuyên về ai, ml ở quận 1 lương 3k chưa thưởng hay phụ cấp đây. 8. 6 tháng trước làm nhà hàng vất vả quá, trong lúc thái thịt đọc lướt được cuốn java căn bản với 300 bài code thiếu nhi. Bây giờ dev full stack lương 2,2k 9. Mẹ thằng chú tôi làm sales sim số đẹp cho viettel đợt rồi đói ăn quá nên vứt cho cuốn lập trình code thiếu nhi gì đấy, 6 tháng sau vào làm dev cứng FPT rồi , nghe bảo lương 2k vì ngành này đang hot. 10. Ông già tôi làm công nhân than đuối quá, muốn kiếm việc gì nhẹ hơn. Tôi giới thiệu ng khoá học HTML CSS PHP trên ucademy với làm bài tập trong cuốn 300 bài code thiếu nhi. Sau 6 tháng, giờ ổng ở nhà làm freelancer rung đùi hàng tháng tài khoản cứ bắn vào mấy ngàn $. Đang tính bảo bà già khỏi đi làm nữa ở nhà mà xài tiền",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,3,3,0.8389065861701965,rag_Electronic_12162444735,"mình có huỷ đơn vì muốn đặt lại nhưng mà shop gửi hàng rồi thì thôi nhận vậy, nếu dùng ổn sau đặt tiếp hàng rẻ so với thị trường , chưa dùng lâu nên mình cũng chưa biết chất lượng thế nào Nói chung gửi hàng đúng đủ",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,5,1,0.8492869138717651,rag_Electronic_12171819321,"Shop giao sai hàng nhắn tin rất nhiều lần không trả lời , điện thoại 10 c không nghe máy. để shop giải quyết trước nhưng ko dc, phải bấm hoàn tiền trên shop Pi ,nhắn tin rất nhiều lần thì shop mới trả lời một câu “ok đã bấm hoàn tiền” Hết.,Trong khi sóc là người gửi sai hàng mà không nhắn được cho khách hàng một câu nào. dịch vụ chăm sóc khách hàng kém.",1,"1: Electronic review tiêu cực rõ: giao sai hàng, shop không phản hồi, CSKH kém."
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,5,2,0.8479344248771667,rag_Electronic_13599453997,"6. Giống tôi, trước đẩy xe hủ tiếu ngoài đường vô tình bắt gặp nhà nọ mở thời sự về blocktrain, thế là cứ ngày đi bán tối về coi NTN với tranh thủ coi clocktrain 1 xíu. Về nhà tối nào tôi cũng làm 3 bài trong ""300 bài code thiếu nhi"", mà sau 3 tháng cũng apply được công ty về tiền ảo. Giờ tôi đánh sang cả mảng AI nữa, mới viết app di dộng auto deepfake có người trả 300k$ chưa bán. 7. Năm ngoái đi fuho sml ngoài công trình vô tình nhặt dc cuốn sách 300 bài lập trình dành cho thiếu nhi về nhà luyện tập theo sau 3 tháng tự tin apply 1 cty chuyên về ai, ml ở quận 1 lương 3k chưa thưởng hay phụ cấp đây. 8. 6 tháng trước làm nhà hàng vất vả quá, trong lúc thái thịt đọc lướt được cuốn java căn bản với 300 bài code thiếu nhi. Bây giờ dev full stack lương 2,2k 9. Mẹ thằng chú tôi làm sales sim số đẹp cho viettel đợt rồi đói ăn quá nên vứt cho cuốn lập trình code thiếu nhi gì đấy, 6 tháng sau vào làm dev cứng FPT rồi , nghe bảo lương 2k vì ngành này đang hot. 10. Ông già tôi làm công nhân than đuối quá, muốn kiếm việc gì nhẹ hơn. Tôi giới thiệu ng khoá học HTML CSS PHP trên ucademy với làm bài tập trong cuốn 300 bài code thiếu nhi. Sau 6 tháng, giờ ổng ở nhà làm freelancer rung đùi hàng tháng tài khoản cứ bắn vào mấy ngàn $. Đang tính bảo bà già khỏi đi làm nữa ở nhà mà xài tiền",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,5,3,0.8389065861701965,rag_Electronic_12162444735,"mình có huỷ đơn vì muốn đặt lại nhưng mà shop gửi hàng rồi thì thôi nhận vậy, nếu dùng ổn sau đặt tiếp hàng rẻ so với thị trường , chưa dùng lâu nên mình cũng chưa biết chất lượng thế nào Nói chung gửi hàng đúng đủ",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,5,4,0.8364465236663818,rag_Electronic_8435406848,"Vì là hàng QT nên giao khá lâu , nhưnng bù lại hàng xinh lắmm lại còn đuoc tặng móc khoá xing xingg nứa . Quá là ôk luôn , chất lượng thì để dùng đã mới biết dư làoo . Giá rấc hạt dẻ nhaaaaaaaaaaaaaaaaa",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,5,5,0.835659921169281,rag_Electronic_6966198602,Um thì nhìn cũng ổn mà sao ghi dây dù nhưng mà giao dây bthuong k biết là do giao sai sản phẩm ha là giá rẻ nên k đc dây dù. Giá rẻ thì cũng k bàn cải gì nhiều nên thôi cho shop 5* luôn. Còn nghe đc lâu ha k thì xài lâu mới biết đc😆,1,1: Electronic review có điểm tiêu cực: mô tả dây dù nhưng giao dây thường/giao sai.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,10,1,0.8492869138717651,rag_Electronic_12171819321,"Shop giao sai hàng nhắn tin rất nhiều lần không trả lời , điện thoại 10 c không nghe máy. để shop giải quyết trước nhưng ko dc, phải bấm hoàn tiền trên shop Pi ,nhắn tin rất nhiều lần thì shop mới trả lời một câu “ok đã bấm hoàn tiền” Hết.,Trong khi sóc là người gửi sai hàng mà không nhắn được cho khách hàng một câu nào. dịch vụ chăm sóc khách hàng kém.",1,"1: Electronic review tiêu cực rõ: giao sai hàng, shop không phản hồi, CSKH kém."
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,10,2,0.8479344248771667,rag_Electronic_13599453997,"6. Giống tôi, trước đẩy xe hủ tiếu ngoài đường vô tình bắt gặp nhà nọ mở thời sự về blocktrain, thế là cứ ngày đi bán tối về coi NTN với tranh thủ coi clocktrain 1 xíu. Về nhà tối nào tôi cũng làm 3 bài trong ""300 bài code thiếu nhi"", mà sau 3 tháng cũng apply được công ty về tiền ảo. Giờ tôi đánh sang cả mảng AI nữa, mới viết app di dộng auto deepfake có người trả 300k$ chưa bán. 7. Năm ngoái đi fuho sml ngoài công trình vô tình nhặt dc cuốn sách 300 bài lập trình dành cho thiếu nhi về nhà luyện tập theo sau 3 tháng tự tin apply 1 cty chuyên về ai, ml ở quận 1 lương 3k chưa thưởng hay phụ cấp đây. 8. 6 tháng trước làm nhà hàng vất vả quá, trong lúc thái thịt đọc lướt được cuốn java căn bản với 300 bài code thiếu nhi. Bây giờ dev full stack lương 2,2k 9. Mẹ thằng chú tôi làm sales sim số đẹp cho viettel đợt rồi đói ăn quá nên vứt cho cuốn lập trình code thiếu nhi gì đấy, 6 tháng sau vào làm dev cứng FPT rồi , nghe bảo lương 2k vì ngành này đang hot. 10. Ông già tôi làm công nhân than đuối quá, muốn kiếm việc gì nhẹ hơn. Tôi giới thiệu ng khoá học HTML CSS PHP trên ucademy với làm bài tập trong cuốn 300 bài code thiếu nhi. Sau 6 tháng, giờ ổng ở nhà làm freelancer rung đùi hàng tháng tài khoản cứ bắn vào mấy ngàn $. Đang tính bảo bà già khỏi đi làm nữa ở nhà mà xài tiền",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,10,3,0.8389065861701965,rag_Electronic_12162444735,"mình có huỷ đơn vì muốn đặt lại nhưng mà shop gửi hàng rồi thì thôi nhận vậy, nếu dùng ổn sau đặt tiếp hàng rẻ so với thị trường , chưa dùng lâu nên mình cũng chưa biết chất lượng thế nào Nói chung gửi hàng đúng đủ",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,10,4,0.8364465236663818,rag_Electronic_8435406848,"Vì là hàng QT nên giao khá lâu , nhưnng bù lại hàng xinh lắmm lại còn đuoc tặng móc khoá xing xingg nứa . Quá là ôk luôn , chất lượng thì để dùng đã mới biết dư làoo . Giá rấc hạt dẻ nhaaaaaaaaaaaaaaaaa",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,10,5,0.835659921169281,rag_Electronic_6966198602,Um thì nhìn cũng ổn mà sao ghi dây dù nhưng mà giao dây bthuong k biết là do giao sai sản phẩm ha là giá rẻ nên k đc dây dù. Giá rẻ thì cũng k bàn cải gì nhiều nên thôi cho shop 5* luôn. Còn nghe đc lâu ha k thì xài lâu mới biết đc😆,1,1: Electronic review có điểm tiêu cực: mô tả dây dù nhưng giao dây thường/giao sai.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,10,6,0.8352196216583252,rag_Electronic_14343092376,"Nhỏ2 mà nghe cũng rõ ràng, k biết xài dc lâu k, hy vọng máy móc ok, k bị chập điện",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,10,7,0.8339547514915466,rag_Electronic_16025593733,"Từ đầu trêu shop là trả hàng mà shop tin thật,buồn cười quá",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,10,8,0.8337979316711426,rag_Electronic_13634469991,"Thấy nhiều người mua rồi khen dùng ổn nên mua thử coi sao, chứ chưa trải nghiệm thực tế được.",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,10,9,0.8336194753646851,rag_Electronic_15986484866,"Sản phẩm như mô tả, dùng tốt, chưa thấy phát sinh lỗi gì, hi vọng kg lỗi",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q12,Review tiêu cực trong ngành hàng Electronic nói gì?,10,10,0.8330962657928467,rag_Electronic_11595458665,Quá là ok luôn xem phim sẽ quá ư là nghe đã luôn lộn nghe nhạc quá đã luôn nổi bật nhất là k có míc mà nói vẫn nghe 😂,0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,3,1,0.8611680269241333,rag_Fashion_10384595733,"Luận văn chất lượng sản phẩm là một bài luận văn có ý nghĩa vô cùng quan trọng. Bài luận văn này đánh giá chất lượng học tập, nghiên cứu và cung cấp những kiến thức chuyên ngành cụ thể, chi tiết sau quá trình tích lũy. Để thực hiện tốt bài luận văn này, các bạn cần phải có kỹ năng và tìm hiểu, nghiên cứu qua nhiều tài liệu để có một vốn kiến thức tốt và nắm chắc được hình thức trình bày. Trong bài viết dưới",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,3,2,0.8469984531402588,rag_Fashion_13459952202,"Nhận hàng ưng lắm luôn , dép đúng với ảnh shop mô tả, đi êm lại còn thời trang . Shop giao đúng hàng , đúng size, đóng gói cẩn thận . 5 sao cho shop",1,"1: Fashion review tích cực: dép đúng ảnh, đi êm, thời trang, đúng size."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,3,3,0.8459196090698242,rag_Fashion_13413643650,Rất thích shop tiếp nhận đơn hàng nhanh và giao hàng cho bên vận chuyển rất nhanh ak. Shop đóng gói sản phẩm nhỏ gọn và đẹp ak. Shop giao đúng màu đúng mẫu đúng số lượng ak. Đáng mua mn ak. Mình sẽ ủng hộ shop tiếp các lần tiếp theo ak,1,"1: Fashion review tích cực: giao nhanh, đúng màu/mẫu/số lượng, đáng mua."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,5,1,0.8611680269241333,rag_Fashion_10384595733,"Luận văn chất lượng sản phẩm là một bài luận văn có ý nghĩa vô cùng quan trọng. Bài luận văn này đánh giá chất lượng học tập, nghiên cứu và cung cấp những kiến thức chuyên ngành cụ thể, chi tiết sau quá trình tích lũy. Để thực hiện tốt bài luận văn này, các bạn cần phải có kỹ năng và tìm hiểu, nghiên cứu qua nhiều tài liệu để có một vốn kiến thức tốt và nắm chắc được hình thức trình bày. Trong bài viết dưới",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,5,2,0.8469984531402588,rag_Fashion_13459952202,"Nhận hàng ưng lắm luôn , dép đúng với ảnh shop mô tả, đi êm lại còn thời trang . Shop giao đúng hàng , đúng size, đóng gói cẩn thận . 5 sao cho shop",1,"1: Fashion review tích cực: dép đúng ảnh, đi êm, thời trang, đúng size."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,5,3,0.8459196090698242,rag_Fashion_13413643650,Rất thích shop tiếp nhận đơn hàng nhanh và giao hàng cho bên vận chuyển rất nhanh ak. Shop đóng gói sản phẩm nhỏ gọn và đẹp ak. Shop giao đúng màu đúng mẫu đúng số lượng ak. Đáng mua mn ak. Mình sẽ ủng hộ shop tiếp các lần tiếp theo ak,1,"1: Fashion review tích cực: giao nhanh, đúng màu/mẫu/số lượng, đáng mua."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,5,4,0.8447078466415405,rag_Fashion_13481779907,"Hàng hóa nhận được, hậu cần rất nhanh, thái độ phục vụ khách hàng rất tốt, sự phù hợp là thoải mái, sản phẩm đích thực là rất tốt, và chất lượng là rất tốt.",1,"1: Fashion review tích cực: hậu cần nhanh, thái độ phục vụ tốt, chất lượng tốt."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,5,5,0.8443116545677185,rag_Fashion_13455000760,"Dép đẹp và mang rất vừa chân, shop đóng gói cẩn thận và chắc chắn, đánh giá cao shop, sẽ ủng hộ shop cho những đơn hàng tới shop 10 saooooooooooooooo",1,"1: Fashion review tích cực: dép đẹp, vừa chân, đóng gói cẩn thận."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,10,1,0.8611680269241333,rag_Fashion_10384595733,"Luận văn chất lượng sản phẩm là một bài luận văn có ý nghĩa vô cùng quan trọng. Bài luận văn này đánh giá chất lượng học tập, nghiên cứu và cung cấp những kiến thức chuyên ngành cụ thể, chi tiết sau quá trình tích lũy. Để thực hiện tốt bài luận văn này, các bạn cần phải có kỹ năng và tìm hiểu, nghiên cứu qua nhiều tài liệu để có một vốn kiến thức tốt và nắm chắc được hình thức trình bày. Trong bài viết dưới",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,10,2,0.8469984531402588,rag_Fashion_13459952202,"Nhận hàng ưng lắm luôn , dép đúng với ảnh shop mô tả, đi êm lại còn thời trang . Shop giao đúng hàng , đúng size, đóng gói cẩn thận . 5 sao cho shop",1,"1: Fashion review tích cực: dép đúng ảnh, đi êm, thời trang, đúng size."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,10,3,0.8459196090698242,rag_Fashion_13413643650,Rất thích shop tiếp nhận đơn hàng nhanh và giao hàng cho bên vận chuyển rất nhanh ak. Shop đóng gói sản phẩm nhỏ gọn và đẹp ak. Shop giao đúng màu đúng mẫu đúng số lượng ak. Đáng mua mn ak. Mình sẽ ủng hộ shop tiếp các lần tiếp theo ak,1,"1: Fashion review tích cực: giao nhanh, đúng màu/mẫu/số lượng, đáng mua."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,10,4,0.8447078466415405,rag_Fashion_13481779907,"Hàng hóa nhận được, hậu cần rất nhanh, thái độ phục vụ khách hàng rất tốt, sự phù hợp là thoải mái, sản phẩm đích thực là rất tốt, và chất lượng là rất tốt.",1,"1: Fashion review tích cực: hậu cần nhanh, thái độ phục vụ tốt, chất lượng tốt."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,10,5,0.8443116545677185,rag_Fashion_13455000760,"Dép đẹp và mang rất vừa chân, shop đóng gói cẩn thận và chắc chắn, đánh giá cao shop, sẽ ủng hộ shop cho những đơn hàng tới shop 10 saooooooooooooooo",1,"1: Fashion review tích cực: dép đẹp, vừa chân, đóng gói cẩn thận."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,10,6,0.8438065052032471,rag_Fashion_16152375330,"Màu sắc:den Chất liệu:tot Đúng với mô tả:dung Ông xã đến chúc mừng Midu tốt nghiệp thạc sĩ ngành Mỹ thuật Ứng dụng, đạt á khoa. Trước đó, Midu thi Đại học Kiến trúc TP HCM cũng đạt á khoa vào năm 2008. Ngoài ra, Midu từng đỗ Thủ khoa kỳ thi vào trường Cao đẳng Văn hóa Nghệ thuật TP HCM. Hiện cô là giảng viên ngành Thiết kế Thời trang ở một trường đại học.",1,"1: có thông tin Fashion tích cực ở đầu: màu/chất liệu tốt, đúng mô tả; phần sau nhiễu."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,10,7,0.8430510759353638,rag_Fashion_15813104131,Màu sắc:dc Đúng với mô tả:Đúng Chất liệu:ok Sản phẩm OK đáng để mua giá cả hợp lí,1,"1: Fashion review tích cực: đúng mô tả, chất liệu ok, giá hợp lí."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,10,8,0.8421140313148499,rag_Fashion_12644906333,Màu sắc:nâu Chất liệu:eva Đúng với mô tả:đúng shop nhiệt tình dép đi êm . minh đăt nhầm sz shop hỗ trợ đổi size cho mình luôn cám ơn shop nhiềuuuuuuu,1,"1: Fashion review tích cực: shop nhiệt tình, dép êm, hỗ trợ đổi size."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,10,9,0.8420880436897278,rag_Fashion_15742300567,"Đẹp lắm lun á mng,mang đi hc,đi chs đều hợp hết.Hình ảnh chỉ mang tính chất nhận xu.",1,"1: Fashion review tích cực: đẹp, đi học/đi chơi hợp."
q13,Review tích cực trong ngành hàng Fashion khen điều gì?,10,10,0.8416513204574585,rag_Fashion_9417775090,"Tưởng k dày mà dày k tưởng, áo mùa thu mặc cả mùa đông, chất lượng áo tốt nha đúng như hình, ít chỉ thừa nhưng cái dây rút mk thấy k đúng lắm. Nói chung là hàng đẹp nha phù hợp vs giá tiền.",1,"1: Fashion review tích cực: áo dày, chất lượng tốt, đẹp, hợp giá."
